ID,plot,habitat,site,treatment,spec,species,genus,family,group,trait,trait_value
2,D1C,meadow,1,control,Betnan,Betula nana,Betula,Betulaceae,dS,d15N,-6.17
2,D1C,meadow,1,control,Betnan,Betula nana,Betula,Betulaceae,dS,wC,51.5
2,D1C,meadow,1,control,Betnan,Betula nana,Betula,Betulaceae,dS,d13C,-30.27
2,D1C,meadow,1,control,Betnan,Betula nana,Betula,Betulaceae,dS,CN_ratio,30.29411765
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,5.225
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0327
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.07465
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,3.2776816705
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.44150692790535995
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,99.91123450331085
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wN,0.91
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d15N,-7.4
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wC,53.43
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d13C,-28.75
3,D1C,meadow,1,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,CN_ratio,58.71428571
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,5.6499999999999995
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0531
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.1288
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,5.70409697875
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.40960237256640897
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,108.93286302231529
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wN,1.9
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d15N,-5.08
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wC,49.85
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d13C,-29.55
4,D1SF,meadow,1,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,CN_ratio,26.23684211
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,16.725
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.032225
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.075125
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,4.057227531
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.43599662407134304
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,125.24074744591935
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,wN,1.86
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,d15N,-3.89
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,wC,51.23
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,d13C,-30.95
5,D1SF,meadow,1,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,CN_ratio,27.54301075
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,4.675
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.026575
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.0654
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,3.090553819
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.416106520133591
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,117.85536373056954
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wN,1.14
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d15N,-5.84
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wC,53
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d13C,-28.81
6,D1SF,meadow,1,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,CN_ratio,46.49122807
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,18.775000000000002
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.045200000000000004
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.109
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,5.041629433
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.4164973803662577
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,112.51046195134305
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,wN,2.21
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,d15N,-2.84
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,wC,51.57
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,d13C,-29.14
46,E3SF,heath,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,CN_ratio,23.33484163
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,8.35
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.03025
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.076525
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,3.82337041775
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.3947277352948827
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,127.69731405611213
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wN,2.02
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d15N,-4.43
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wC,51.01
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d13C,-29.74
47,E3SF,heath,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,CN_ratio,25.25247525
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,8.675
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.047825
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.1051
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,4.74180938725
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.4547234296722795
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,99.36431147853703
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wN,0.84
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d15N,-6.53
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wC,52.37
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d13C,-27.99
48,E3SF,heath,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,CN_ratio,62.3452381
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,height,1.5999999999999999
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.032775
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.0805
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,NA
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.4108792735552298
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,NA
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,wN,1.91
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,d15N,-2.27
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,wC,50.95
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,d13C,-29.81
55,X5C,ridge,5,control,Betnan,Betula nana,Betula,Betulaceae,dS,CN_ratio,26.67539267
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,2.75
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.021075
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.052375
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,NA
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.40047931323204267
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,NA
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wN,1.59
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d15N,-5.91
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wC,50.77
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d13C,-30.47
56,X5C,ridge,5,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,CN_ratio,31.93081761
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,3.0999999999999996
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.057475
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.11795
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,4.77083255525
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.488084104384619
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,81.39916104639101
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wN,0.74
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d15N,-6.57
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wC,53.06
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d13C,-28.22
57,X5C,ridge,5,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,CN_ratio,71.7027027
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,1.7
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.013025
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.032075
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,1.61171274425
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.3952526270444968
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,133.79217757582884
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wN,1.39
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d15N,-3.74
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wC,49.59
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d13C,-29.75
79,X4C,ridge,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,CN_ratio,35.67625899
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,height,4.475
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.043475
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.09920000000000001
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,4.4532304485
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.4419209025288813
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,102.17638127294406
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,wN,1.75
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,d15N,-2.36
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,wC,49.44
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,d13C,-29.48
80,X4C,ridge,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,CN_ratio,28.25142857
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,2.65
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.02945
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.06105
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,2.5713972765
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.47516194218808866
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,88.486532250173
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wN,0.73
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d15N,-5.67
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wC,52.56
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d13C,-28.38
81,X4C,ridge,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,CN_ratio,72
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,5.65
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0304
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.0732
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,3.76091554275
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.4143537608176994
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,125.62593303580685
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,wN,1.95
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,d15N,-2.77
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,wC,51.57
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,d13C,-29.6
82,X4SF,ridge,4,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,CN_ratio,26.44615385
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,3.775
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.02595
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.06620000000000001
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,2.963779879
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.4011727060501318
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,115.09486158041402
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wN,1.65
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d15N,-5.56
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wC,51.39
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d13C,-30.64
83,X4SF,ridge,4,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,CN_ratio,31.14545455
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,3.6
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.041675
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.086075
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,3.9367214817500003
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.4781990846516309
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,95.64919431502084
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wN,0.71
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d15N,-6.29
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wC,52.86
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d13C,-28.45
84,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,CN_ratio,74.45070423
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,17.025
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.051775
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.132875
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,6.43134471775
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.39108458490804465
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,124.09151733669789
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,wN,2.66
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,d15N,-0.45
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,wC,50.65
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,d13C,-28.93
28,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,CN_ratio,19.04135338
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,6.375
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.04875
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.12662500000000002
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,5.291776997
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.38031168102170815
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,114.61159691765755
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wN,2.13
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d15N,-2.34
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wC,50.95
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d13C,-29.63
29,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,CN_ratio,23.92018779
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,5.95
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0518
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.14015
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,6.6262099735
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.37084894451780687
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,126.22033785920189
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wN,1.23
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d15N,-2.36
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wC,53.33
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d13C,-28.36
30,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,CN_ratio,43.35772358
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,height,10.025
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.026375
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.062225
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,3.29440212075
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.4223812361632177
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,126.0584452846407
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,wN,1.88
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,d15N,-2.91
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,wC,50.64
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,d13C,-30.35
19,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,CN_ratio,26.93617021
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,6.625
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.020475
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.05725
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,2.61540702725
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.35824343367532485
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,128.5298747995056
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wN,2
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d15N,-5.35
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,wC,51.23
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,d13C,-29.85
20,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,CN_ratio,25.615
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,4.7
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.02875
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.061649999999999996
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,2.67043836875
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.4682369741180383
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,95.36736387837564
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wN,0.8
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d15N,-6.78
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,wC,53.16
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,d13C,-28.97
21,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,CN_ratio,66.45
16,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,7.325
16,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.03065
16,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.0706
